id,name,salary_from,salary_to,salary_currency,area,city,latitude,longitude,employer_url,professional_role
109643450,Учитель начальных классов с русским языком обучения,350000,450000,KZT,Алматы,Алматы,43.186431,76.844072,https://hh.ru/employer/9728734,"Учитель, преподаватель, педагог"
109643391,Административный ассистент (Боралдай),,402000,KZT,Алматы,Алматы,43.347861,76.844692,https://hh.ru/employer/3905120,Администратор
109643373,Офис-менеджер,220000,250000,KZT,Алматы,Алматы,43.263619,76.904547,https://hh.ru/employer/4048555,Офис-менеджер
109643321,Медицинский регистратор,,,,Алматы,Алматы,,,https://hh.ru/employer/864388,Администратор
109643236,Инженер по промышленной безопасности,,,,Алматы,Алматы,43.346524,77.009192,https://hh.ru/employer/543638,"Инженер по охране труда и технике безопасности, инженер-эколог"
109643193,Оператор контакт-центра,200000,250000,KZT,Алматы,Алматы,,,https://hh.ru/employer/5582861,"Оператор call-центра, специалист контактного центра"
109643145,Врач общей практики/врач терапевт,,,,Алматы,Алматы,,,https://hh.ru/employer/864388,Врач
109643025,Водитель-Экспедитор,330000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/4021725,Водитель
109642756,Менеджер по взысканию,140000,300000,KZT,Алматы,Алматы,43.261755,76.946768,https://hh.ru/employer/5056435,"Менеджер по продажам, менеджер по работе с клиентами"
109642700,Менеджер по telesales/Бренд-менеджер,,,,Алматы,Алматы,43.23648,76.893749,https://hh.ru/employer/4846469,PR-менеджер
109642559,Ментор по Python,960,1680,USD,Алматы,Алматы,43.237163,76.945654,https://hh.ru/employer/11156186,"Учитель, преподаватель, педагог"
109642530,Инженер по безопасности и охране труда,,,,Алматы,Алматы,,,https://hh.ru/employer/543638,"Инженер по охране труда и технике безопасности, инженер-эколог"
109642459,"Учитель математики, казахский язык, английский язык, русский язык",200000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/10679188,"Учитель, преподаватель, педагог"
109642446,"Менеджер в отдел продаж (Найдись пожалуйста, Айналайн)",250000,900000,KZT,Алматы,Алматы,43.21735327086998,76.89405527364356,https://hh.ru/employer/8982964,"Менеджер по продажам, менеджер по работе с клиентами"
109642142,Retail Operations Manager,,,,Алматы,Алматы,43.23977,76.914258,https://hh.ru/employer/9085728,Руководитель отдела продаж
109642137,Менеджер по продажам в IT сфере,,,,Алматы,Алматы,43.217837,76.964806,https://hh.ru/employer/882280,"Менеджер по продажам, менеджер по работе с клиентами"
109641898,Механик,,,,Алматы,Алматы,,,https://hh.ru/employer/636568,Механик
108112451,Менеджер по работе с клиентами,150000,300000,KZT,Алматы,Алматы,43.262352,76.954978,https://hh.ru/employer/10521269,Специалист по взысканию задолженности
109641674,Специалист по таможенному оформлению (Декларант),,,,Алматы,Алматы,43.25624,76.972675,https://hh.ru/employer/2015393,"Менеджер по логистике, менеджер по ВЭД"
108716286,Заместитель главного бухгалтера,,,,Алматы,Алматы,,,https://hh.ru/employer/9656485,Бухгалтер
109641575,Business Analyst/Technical Product Manager,,,,Алматы,Алматы,,,https://hh.ru/employer/5763859,Бизнес-аналитик
109641539,R&D Tax Analyst,450000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11529730,Аналитик
109641223,Кассир-оценщик с удобным графиком в ломбард,250000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/3961305,Кассир-операционист
109641166,Офис-менеджер,200000,250000,KZT,Алматы,Алматы,43.262227,76.89763,https://hh.ru/employer/10032577,Офис-менеджер
109641127,Видеограф,350000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/11162082,"Видеооператор, видеомонтажер"
109640919,Frontend-разработчик,350000,,KZT,Алматы,Алматы,43.240657,76.929574,https://hh.ru/employer/11067360,"Программист, разработчик"
107941985,Аccистент генерального директора,,,,Алматы,Алматы,43.345036,76.925792,https://hh.ru/employer/2151669,Офис-менеджер
109640584,Менеджер отдела доставки,,,,Алматы,Алматы,43.285516,76.911581,https://hh.ru/employer/220892,Диспетчер
109640381,Монтажник слаботочных систем,280000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/6152691,Монтажник
109640154,"Слесарь, механик по ремонту полиграфического оборудования, оператор станков",300000,800000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11342815,Механик
109640037,Менеджер по продажам в интернет-мага‎зин цветов,250000,320000,KZT,Алматы,Алматы,43.260146,76.960997,https://hh.ru/employer/3066062,Координатор отдела продаж
108796269,HR менеджер,,700000,KZT,Алматы,Алматы,43.263271,76.942061,https://hh.ru/employer/10874889,Специалист по подбору персонала
109639818,Персональный водитель,,,,Алматы,Алматы,,,https://hh.ru/employer/2397768,Водитель
109639756,Администратор в дом отдыха Тау Самал,160000,400000,KZT,Алматы,Алматы,43.215998,77.10179,https://hh.ru/employer/9441215,Администратор
109639692,Старший бухгалтер,300000,400000,KZT,Алматы,Алматы,43.218803,76.946013,https://hh.ru/employer/10940472,Другое
109639382,SMM-специалист в офис,300000,400000,KZT,Алматы,Алматы,43.2334,76.826043,https://hh.ru/employer/6175257,"SMM-менеджер, контент-менеджер"
106511194,Продавец-кассир,190000,190000,KZT,Алматы,Алматы,,,https://hh.ru/employer/4370555,"Продавец-консультант, продавец-кассир"
109638754,Ведущий менеджер Департамента по развитию и сопровождению клиентов,,,,Алматы,Алматы,,,https://hh.ru/employer/135313,Другое
109638665,Продавец-консультант в мужской магазин Bruto,200000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11005668,"Продавец-консультант, продавец-кассир"
109638334,Менеджер по развитию бизнеса Nestlé Professional,,,,Алматы,Алматы,,,https://hh.ru/employer/109799,"Менеджер по продажам, менеджер по работе с клиентами"
109638328,Помощник/ассистент руководителя в ИТ компании,200000,300000,KZT,Алматы,Алматы,43.228762,76.894234,https://hh.ru/employer/9511989,"Секретарь, помощник руководителя, ассистент"
109638049,Sales contract manager,,,,Алматы,Алматы,,,https://hh.ru/employer/109799,"Менеджер по продажам, менеджер по работе с клиентами"
109638009,Стажер в отдел коммерческого развития,,,,Алматы,Алматы,43.229623,76.933077,https://hh.ru/employer/109799,Другое
109637861,Продавец в цветочную студию (читать описание),100000,250000,KZT,Алматы,Алматы,43.237091,76.896597,https://hh.ru/employer/10441834,"Продавец-консультант, продавец-кассир"
109637844,Бухгалтер,200000,350000,KZT,Алматы,Алматы,43.15205,76.898375,https://hh.ru/employer/818351,Бухгалтер
109637834,Менеждер по оптовым продажам автомобильных запчастей,450000,,KZT,Алматы,Алматы,43.261013,76.956766,https://hh.ru/employer/8901851,"Менеджер по продажам, менеджер по работе с клиентами"
109637595,Бизнес-Ассистент,200000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/10894403,"Секретарь, помощник руководителя, ассистент"
108516190,Уборщик служебных помещений,200000,200000,KZT,Алматы,Алматы,43.2924,76.986419,https://hh.ru/employer/675630,"Уборщица, уборщик"
109637432,Sales Support (Outsource),,,,Алматы,Алматы,,,https://hh.ru/employer/54923,"Менеджер по продажам, менеджер по работе с клиентами"
109637319,Менеджер по оптовым продажам на швейное производство,300000,500000,KZT,Алматы,Алматы,43.252064,76.919387,https://hh.ru/employer/10193366,"Менеджер по продажам, менеджер по работе с клиентами"
109637274,Преподаватель английского языка,150000,250000,KZT,Алматы,Алматы,43.223927,76.935368,https://hh.ru/employer/10731939,"Учитель, преподаватель, педагог"
108449801,Менеджер по продажам курьерских услуг,300000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/156327,"Менеджер по маркетингу, интернет-маркетолог"
109636986,Офис-менеджер,300000,350000,RUR,Алматы,Алматы,43.254079,76.963557,https://hh.ru/employer/2521335,Офис-менеджер
109636761,Инженер службы сервиса,400000,450000,KZT,Алматы,Алматы,43.337174,77.00673,https://hh.ru/employer/3779326,"Сервисный инженер, инженер-механик"
109636476,Digital Marketing Manager,,,,Алматы,Алматы,,,https://hh.ru/employer/1326170,"Менеджер по маркетингу, интернет-маркетолог"
109636350,Офис-менеджер,200000,,KZT,Алматы,Алматы,43.261591,76.932197,https://hh.ru/employer/5079361,Офис-менеджер
109636328,Стажер в отдел IT,,,,Алматы,Алматы,43.229623,76.933077,https://hh.ru/employer/109799,Другое
109636240,Продавец-консультант,10000,200000,KZT,Алматы,Алматы,43.239409,76.84188,https://hh.ru/employer/10538816,"Продавец-консультант, продавец-кассир"
109635487,Врач-гастроэнтеролог,,,,Алматы,Алматы,,,https://hh.ru/employer/10965762,Врач
109635484,Бармен-бариста,250000,300000,KZT,Алматы,Алматы,43.230871,76.963683,https://hh.ru/employer/9732397,"Официант, бармен, бариста"
109635190,Личный Водитель,200000,250000,KZT,Алматы,Алматы,43.230372,76.960835,https://hh.ru/employer/11023685,Водитель
109635017,Помощник/ассистент руководителя,70000,530000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11562345,"Секретарь, помощник руководителя, ассистент"
109634909,Трафик-менеджер / Таргетолог мобильного приложения,,400000,KZT,Алматы,Алматы,43.233918,76.930481,https://hh.ru/employer/9299986,"Менеджер по маркетингу, интернет-маркетолог"
109634849,Повар на производство,220000,,KZT,Алматы,Алматы,43.237163,76.945654,https://hh.ru/employer/10616274,"Повар, пекарь, кондитер"
109634708,Специалист по маркетингу отдела материально-технического снабжения,478166,,KZT,Алматы,Алматы,43.260481,76.946004,https://hh.ru/employer/833076,Менеджер по закупкам
108478034,Парковщий самокатов,300000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/6154751,Курьер
109634527,Специалист по развитию проектов,,,,Алматы,Алматы,43.2113,76.847908,https://hh.ru/employer/9872238,Руководитель проектов
108477895,Специалист по замене батарей (на самокате),400000,1000000,KZT,Алматы,Алматы,,,https://hh.ru/employer/6154751,"Менеджер по продажам, менеджер по работе с клиентами"
108476508,Водитель на личном автомобиле (замена батарей в электросамокатах),600000,1000000,KZT,Алматы,Алматы,,,https://hh.ru/employer/6154751,Водитель
109634293,Менеджер по туризму,,150000,KZT,Алматы,Алматы,43.234503,76.929215,https://hh.ru/employer/11231415,Менеджер по туризму
109634200,Кладовщик,250000,,KZT,Алматы,Алматы,43.343872491611606,76.9403325104155,https://hh.ru/employer/10719292,Кладовщик
109634194,Бухгалтер по реализации и взаиморасчетам,233000,,KZT,Алматы,Алматы,43.29590397065765,76.94377597421409,https://hh.ru/employer/727653,Бухгалтер
109633712,Уборщик,110000,110000,KZT,Алматы,Алматы,,,https://hh.ru/employer/9972867,"Уборщица, уборщик"
109633175,Кладовщик склада,250000,300000,KZT,Алматы,Алматы,43.300398,76.901403,https://hh.ru/employer/1988795,Кладовщик
109632645,Менеджер по продажам на теплый трафик,300000,500000,KZT,Алматы,Алматы,43.236506,76.908688,https://hh.ru/employer/1988795,"Менеджер по продажам, менеджер по работе с клиентами"
109631964,Менеджер сервисного отдела,250000,500000,KZT,Алматы,Алматы,43.386083,76.914563,https://hh.ru/employer/5441359,"Менеджер по продажам, менеджер по работе с клиентами"
109631762,Бухгалтер,,,,Алматы,Алматы,43.237242,76.915075,https://hh.ru/employer/10143276,Другое
100033388,Национальный менеджер по работе с ключевыми клиентами,,,,Алматы,Алматы,,,https://hh.ru/employer/20189,Другое
109631584,Product Менеджер,600000,800000,KZT,Алматы,Алматы,43.2113,76.888054,https://hh.ru/employer/5436292,Менеджер продукта
108030899,"ОФИС-МЕНЕДЖЕР, Г. АЛМАТЫ (МЕЖДУНАРОДНАЯ КОМПАНИЯ)",300000,300000,KZT,Алматы,Алматы,,,https://hh.ru/employer/41023,Офис-менеджер
109631174,HR Менеджер Generalist,,,,Алматы,Алматы,,,https://hh.ru/employer/10808234,Директор по персоналу (HRD)
105872760,Оператор call-центра,200000,500000,KZT,Алматы,Алматы,43.230936,76.960799,https://hh.ru/employer/1098522,"Оператор call-центра, специалист контактного центра"
109630577,Главный бухгалтер в компанию по производству кинофильмов,,,,Алматы,Алматы,43.237242,76.915075,https://hh.ru/employer/10143276,Бухгалтер
109630580,Уборщица/уборщик,100000,140000,KZT,Алматы,Алматы,43.21469,76.846695,https://hh.ru/employer/10412059,"Уборщица, уборщик"
109630484,"Продавец-консультант (Микрорайон Айнабулак, 9а )",170000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/3532536,"Продавец-консультант, продавец-кассир"
109630359,Начальник отдела по работе с персоналом (Intertop + Pandora) / Head of HR,,,,Алматы,Алматы,43.245339,76.936563,https://hh.ru/employer/47589,Директор по персоналу (HRD)
109630313,"Продавец-консультант (с. Отеген Батыра, ул. Жансугурова 159)",170000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/3532536,"Продавец-консультант, продавец-кассир"
109630151,Junior Brand Manager SFP CAS,,,,Алматы,Алматы,,,https://hh.ru/employer/100673,"Менеджер по маркетингу, интернет-маркетолог"
109630052,Курьер эксклюзивных посылок (до 2 кг),,709000,KZT,Алматы,Алматы,,,https://hh.ru/employer/5098942,Курьер
109629929,Финансовый директор Pandora,,,,Алматы,Алматы,43.245339,76.936563,https://hh.ru/employer/47589,Финансовый директор (CFO)
108802128,"Водитель-курьер на личном автомобиле в сеть ""Додо Пицца""",400000,1000000,KZT,Алматы,Алматы,,,https://hh.ru/employer/3021434,Курьер
107966637,Бухгалтер,300000,350000,KZT,Алматы,Алматы,43.318714,76.931119,https://hh.ru/employer/9739975,Бухгалтер
109629829,Риск-менеджер,600000,1500000,KZT,Алматы,Алматы,43.254703,76.981775,https://hh.ru/employer/10499932,Финансовый контролер
109629740,Мастер по лазерной эпиляции,150000,300000,KZT,Алматы,Алматы,43.225846,76.899624,https://hh.ru/employer/9553004,Другое
109629724,Графический дизайнер,,,,Алматы,Алматы,43.230582,76.945995,https://hh.ru/employer/74407,"Дизайнер, художник"
109629191,SMM-менеджер,250000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/661560,"Менеджер по маркетингу, интернет-маркетолог"
109629042,Оператор выкладки (Кульджинский тракт 12Б),220000,250000,KZT,Алматы,Алматы,43.246095,76.853109,https://hh.ru/employer/5575617,Другое
109628980,Кассир в магазин детской одежды ORCHESTRA,200000,220000,KZT,Алматы,Алматы,,,https://hh.ru/employer/5926041,Кассир-операционист
109628915,Специалист по обучению,450000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/10780378,Другое
109628719,Кредитный менеджер,250000,,KZT,Алматы,Алматы,43.240027,76.949139,https://hh.ru/employer/3050077,Кредитный специалист
109628603,Торговый представитель,,,,Алматы,Алматы,,,https://hh.ru/employer/620829,Торговый представитель
109628295,Сборщик заказов одежды (Москва),207000,414000,RUR,Алматы,Алматы,,,https://hh.ru/employer/11093581,"Упаковщик, комплектовщик"
109628106,Коммуникационный дизайнер,375000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/10780378,"Дизайнер, художник"
109627866,Продавец-консультант в магазин женской одежды ТС Avrora (ТРЦ Форум),220000,,KZT,Алматы,Алматы,43.233787,76.93544,https://hh.ru/employer/5880012,"Продавец-консультант, продавец-кассир"
109627746,Помощник повара,250000,300000,KZT,Алматы,Алматы,43.210005,76.969253,https://hh.ru/employer/2079113,"Повар, пекарь, кондитер"
109627652,Стоматолог-терапевт--хирург-ортопед,,,,Алматы,Алматы,43.20341883138995,76.88506676686326,https://hh.ru/employer/3185416,Врач
109627634,Бухгалтер,400000,500000,KZT,Алматы,Алматы,43.322026,77.020394,https://hh.ru/employer/10481926,Бухгалтер
109627618,Специалист по тендерам,,,,Алматы,Алматы,43.237097,76.916548,https://hh.ru/employer/2040862,Специалист по тендерам
109627579,Менеджер по продажам,250000,450000,KZT,Алматы,Алматы,43.326151,77.019262,https://hh.ru/employer/3323920,"Менеджер по продажам, менеджер по работе с клиентами"
109627556,Коммерческий директор,500000,1500000,KZT,Алматы,Алматы,43.268333,76.93685,https://hh.ru/employer/8933025,Коммерческий директор (CCO)
109627524,Оператор call-центра,100000,500000,KZT,Алматы,Алматы,43.239055,76.90328,https://hh.ru/employer/1969145,"Оператор call-центра, специалист контактного центра"
109627452,Управляющий кофейней,500000,,KZT,Алматы,Алматы,43.128259178553854,77.08143036441686,https://hh.ru/employer/777065,Менеджер ресторана
109627451,Специалист по анализу и отчетности ТР,,220000,KZT,Алматы,Алматы,43.238509,76.850352,https://hh.ru/employer/25870,Бизнес-аналитик
109627376,Оператор call-центра,250000,,KZT,Алматы,Алматы,43.244387,76.854574,https://hh.ru/employer/127612,"Оператор call-центра, специалист контактного центра"
109627281,DevOps-инженер,800000,,KZT,Алматы,Алматы,43.244893,76.898178,https://hh.ru/employer/614407,DevOps-инженер
109627083,Водитель погрузчика (карщик),250000,,KZT,Алматы,Алматы,43.258689,76.865515,https://hh.ru/employer/6082887,Водитель
109627048,Менеджер по продажам,400000,2000000,KZT,Алматы,Алматы,43.230457,76.929349,https://hh.ru/employer/9861121,"Менеджер по продажам, менеджер по работе с клиентами"
109627009,Бренд менеджер в отдел каспи (интернет-магазин),300000,380000,KZT,Алматы,Алматы,,,https://hh.ru/employer/6020914,Другое
109626621,Специалист по тендерам,250000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/3994862,Специалист по тендерам
109626498,Автомеханик 2 разряда,200000,,KZT,Алматы,Алматы,43.29612944611112,76.94957208465566,https://hh.ru/employer/2374853,"Автослесарь, автомеханик"
107917107,Радиомонтажник,,,,Алматы,Алматы,,,https://hh.ru/employer/3483457,"Сервисный инженер, инженер-механик"
107917057,Слесарь,,,,Алматы,Алматы,,,https://hh.ru/employer/3483457,Другое
109626104,Руководитель по реализации проектов,,,,Алматы,Алматы,43.231652,76.960557,https://hh.ru/employer/10624351,Руководитель проектов
107515033,Преподаватель английского языка,220000,220000,KZT,Алматы,Алматы,43.248281,76.889015,https://hh.ru/employer/5748199,"Учитель, преподаватель, педагог"
109626050,Ведущий инженер по запорно-регулирующей арматуре (ЗРА),,,,Алматы,Алматы,43.231652,76.960557,https://hh.ru/employer/10624351,"Менеджер по продажам, менеджер по работе с клиентами"
107916955,Программист-разработчик,,,,Алматы,Алматы,,,https://hh.ru/employer/3483457,"Программист, разработчик"
108684676,"Логист (Автоперевозки Европа, СНГ)",,,,Алматы,Алматы,,,https://hh.ru/employer/10765994,"Менеджер по логистике, менеджер по ВЭД"
109625799,Юрист,200000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/2627688,Юрист
109625689,Менеджер по продажам,200000,450000,KZT,Алматы,Алматы,48.136207,67.153559,https://hh.ru/employer/5107600,Другое
109625631,Менеджер по продажам воздушных фильтров для промышленных систем вентиляции,500000,1000000,KZT,Алматы,Алматы,43.236125,76.85116,https://hh.ru/employer/5480985,"Менеджер по продажам, менеджер по работе с клиентами"
109625506,Менеджер по логистике и ВЭД,450000,1000000,KZT,Алматы,Алматы,43.230247,76.797944,https://hh.ru/employer/10580048,"Менеджер по логистике, менеджер по ВЭД"
109625248,Начальник управления разработки и поддержки эквайринга,,,,Алматы,Алматы,,,https://hh.ru/employer/23817,"BI-аналитик, аналитик данных"
109624979,Врач-невролог (невропатолог),300000,700000,KZT,Алматы,Алматы,43.315473,77.234615,https://hh.ru/employer/5417860,Врач
109624817,Инженер ПТО по общестроительным работам,,,,Алматы,Алматы,,,https://hh.ru/employer/10808234,"Инженер ПТО, инженер-сметчик"
107257820,Ревизор,300000,300000,KZT,Алматы,Алматы,43.250488,76.887614,https://hh.ru/employer/2293969,Аудитор
109624136,Контролер ОТК по готовой продукции,235000,265000,KZT,Алматы,Алматы,43.285516,76.911581,https://hh.ru/employer/220892,Контролёр ОТК
109624087,Оператор Арены Виртуальной реальности,220000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/10644713,Другое
109624030,Региональный менеджер по продажам строительных материалов,,,,Алматы,Алматы,,,https://hh.ru/employer/4596707,"Менеджер по продажам, менеджер по работе с клиентами"
109624017,Менеджер по продажам строительных материалов и оборудования,400000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/4596707,"Менеджер по продажам, менеджер по работе с клиентами"
109623968,Мастер,,,,Алматы,Алматы,,,https://hh.ru/employer/10808234,"Начальник смены, мастер участка"
109623870,"Продавец-консультант в магазин adidas, ТЦ ""Мерей""",,,,Алматы,Алматы,,,https://hh.ru/employer/578891,"Продавец-консультант, продавец-кассир"
109623830,Project менеджер по развитию кредитных сервисов МСБ,,,,Алматы,Алматы,,,https://hh.ru/employer/23817,Продуктовый аналитик
109623741,Главный специалист отдела аудита головного банка и дочерних компаний Службы внутреннего аудита,,,,Алматы,Алматы,,,https://hh.ru/employer/25917,Другое
109623667,Уборщик офисных помещений,70000,90000,KZT,Алматы,Алматы,43.186445,76.927445,https://hh.ru/employer/6072955,"Уборщица, уборщик"
107914996,Технический менеджер по продуктам,300000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/5085827,Менеджер продукта
109623330,Метролог,,,,Алматы,Алматы,43.21331,76.838781,https://hh.ru/employer/9882744,Метролог
107914942,Менеджер по обучению,,,,Алматы,Алматы,43.242791,76.960494,https://hh.ru/employer/2374853,Менеджер по персоналу
109623256,Бизнес-аналитик,,,,Алматы,Алматы,43.227363,76.892186,https://hh.ru/employer/648250,Бизнес-аналитик
109623169,Водитель с личным автомобилем,,,,Алматы,Алматы,,,https://hh.ru/employer/3740407,Водитель
109623128,Бухгалтер,300000,,KZT,Алматы,Алматы,43.248813,76.869441,https://hh.ru/employer/1341563,Бухгалтер
109622430,Помощник администратора в офис,200000,300000,KZT,Алматы,Алматы,43.233991,76.907332,https://hh.ru/employer/2052586,Администратор
109622427,Менеджер по продажам,450000,650000,KZT,Алматы,Алматы,43.32339,77.030482,https://hh.ru/employer/11358280,"Менеджер по продажам, менеджер по работе с клиентами"
109622190,Старший инженер (Отдел контроля качества сервисов и локальных решений),,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Сетевой инженер
109622146,Сатушы-кеңесші / Продавец-консультант (Алматы),,,,Алматы,Алматы,,,https://hh.ru/employer/100673,"Продавец-консультант, продавец-кассир"
109622140,Ведущий инженер по строительству сети,,,,Алматы,Алматы,43.208317,76.89966,https://hh.ru/employer/111304,"Инженер ПТО, инженер-сметчик"
109622133,Художник (акрил и масло) в студию портретов в Алматы,200000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/9095033,"Дизайнер, художник"
109622092,Прораб общестроительных работ,400000,,KZT,Алматы,Алматы,43.214073,76.80884,https://hh.ru/employer/5625771,"Прораб, мастер СМР"
109622088,Региональный инженер по строительству сети,,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Начальник производства
109622047,Ведущий инженер отдела оптимизации радиосети,,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Специалист технической поддержки
109622009,Менеджер по продажам IT продуктов,,,,Алматы,Алматы,43.271648,76.950145,https://hh.ru/employer/135132,"Менеджер по продажам, менеджер по работе с клиентами"
109621998,Инженер кластера (Отдел эксплуатации региональной сети),,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Инженер по эксплуатации
109621906,Менеджер Управления поддержки бизнеса Департамент развития бизнеса(АА),,,,Алматы,Алматы,,,https://hh.ru/employer/836598,Бизнес-аналитик
109621843,Инженер группы по модернизации сети и техническому контролю,,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Другое
109621835,Инженер по технологическому оборудованию,,307000,KZT,Алматы,Алматы,43.212588,76.856343,https://hh.ru/employer/214951,Механик
109621816,Марочница/марочник,200000,,KZT,Алматы,Алматы,43.293601,76.996606,https://hh.ru/employer/5575617,Другое
109621807,Архитектор,,,,Алматы,Алматы,43.232283,76.948546,https://hh.ru/employer/1229563,Архитектор
108353414,Бухгалтер операционист,380000,,KZT,Алматы,Алматы,43.260619,76.943992,https://hh.ru/employer/10605189,Бухгалтер
109621225,Ведущий бухгалтер,560000,,KZT,Алматы,Алматы,43.36538305002342,76.75080690496459,https://hh.ru/employer/25673,Бухгалтер
109621202,Оператор call-центра,250000,,KZT,Алматы,Алматы,43.303226,76.908203,https://hh.ru/employer/2973341,"Оператор call-центра, специалист контактного центра"
107912548,Главный специалист по организационным изменениям,400000,,KZT,Алматы,Алматы,43.240729,76.948187,https://hh.ru/employer/5729876,Другое
107225622,Копирайтер,,,,Алматы,Алматы,,,https://hh.ru/employer/135317,"Копирайтер, редактор, корректор"
109620889,Менеджер по закупкам и снабжению,,,,Алматы,Алматы,43.254053,76.955895,https://hh.ru/employer/1996611,Менеджер по закупкам
109620810,Рекрутер (массовые вакансии),200000,,KZT,Алматы,Алматы,43.240296,76.939797,https://hh.ru/employer/25880,Специалист по подбору персонала
109620639,Бухгалтер на первичную документацию,,,,Алматы,Алматы,43.247763,76.868668,https://hh.ru/employer/9471405,Бухгалтер
107911500,BTL менеджер,,,,Алматы,Алматы,43.29612944611112,76.94957208465566,https://hh.ru/employer/2374853,"Менеджер по маркетингу, интернет-маркетолог"
109620299,Менеджер по продажам,100000,400000,KZT,Алматы,Алматы,43.263101,76.927229,https://hh.ru/employer/10822918,"Менеджер по продажам, менеджер по работе с клиентами"
109620099,Менеджер по международным перевозкам,200000,1000000,KZT,Алматы,Алматы,43.247428,76.906137,https://hh.ru/employer/4007436,"Менеджер по логистике, менеджер по ВЭД"
109620063,"Водитель с грузчиком на личном ""Газель""",600000,900000,KZT,Алматы,Алматы,43.263101,76.927229,https://hh.ru/employer/9223015,Водитель
109620008,Начальник планово-экономического отдела,,,,Алматы,Алматы,43.254053,76.955895,https://hh.ru/employer/1996611,Экономист
109619738,Няня-помощница/помощник для семьи,350000,,KZT,Алматы,Алматы,43.219237,76.878909,https://hh.ru/employer/11562391,"Воспитатель, няня"
109619437,Водитель-экспедитор,280000,,KZT,Алматы,Алматы,43.243928,76.890596,https://hh.ru/employer/858130,Водитель
109619421,Учитель детского сада со знанием английского языка обучения/Preschool and Kindergarten teacher,,,,Алматы,Алматы,43.263094,76.982134,https://hh.ru/employer/2928734,"Учитель, преподаватель, педагог"
109619012,Водитель грузового транспорта,400000,,KZT,Алматы,Алматы,43.285647,76.948654,https://hh.ru/employer/11315534,Водитель
109618636,Менеджер по продажам (логистика),150000,600000,KZT,Алматы,Алматы,43.219256,76.879924,https://hh.ru/employer/9871859,"Менеджер по продажам, менеджер по работе с клиентами"
109618561,Администратор,150000,250000,KZT,Алматы,Алматы,43.230562,76.905787,https://hh.ru/employer/9606677,Администратор
91211694,Сотрудник ресторана Hardee's ТРЦ Aport East (Кульджинский тракт),120000,140000,KZT,Алматы,Алматы,43.315001,77.024113,https://hh.ru/employer/110792,"Официант, бармен, бариста"
109618218,Энергетик,,,,Алматы,Алматы,,,https://hh.ru/employer/9360044,"Инженер-энергетик, инженер-электрик"
109618140,Заместитель директора департамента по научно-исследовательской деятельности,,,,Алматы,Алматы,43.235002,76.909964,https://hh.ru/employer/901134,"Научный специалист, исследователь"
109618080,Офис-менеджер,300000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11386523,Офис-менеджер
109618054,Эксперт технического надзора,,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1049920,"Инженер ПТО, инженер-сметчик"
109617743,Помощник Бухгалтера,250000,,KZT,Алматы,Алматы,43.265024,76.955733,https://hh.ru/employer/4998314,Бухгалтер
109617714,Метролог,250000,300000,KZT,Алматы,Алматы,43.237524,76.884766,https://hh.ru/employer/669167,Метролог
109617675,Инженер-электронщик по ремонту техники,300000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/669167,"Инженер-электроник, инженер-электронщик"
109617504,Менеджер по работе с клиентами,300000,650000,KZT,Алматы,Алматы,43.25211,76.899462,https://hh.ru/employer/1551613,"Менеджер по продажам, менеджер по работе с клиентами"
109617473,Менеджер по работе с партнёрами / Супервайзер,200000,600000,KZT,Алматы,Алматы,43.25211,76.899462,https://hh.ru/employer/1551613,Менеджер по работе с партнерами
109617444,Торговый представитель,,600000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1551613,Торговый представитель
